Gene_symbol,NAME,Foldchange,PValue,FDR,1posH,2posH,3posH,4posH,5posH,6posH,1negH,2negH,3negH,4negH,5negH,6negH
596133149,13144,1.06040093096527,0.7324514206618915,0.999902145391918,145.13173558838713,543.7272664298251,381.64693257359573,379.23521697156445,888.4948173893508,329.0382281439102,194.30929114541334,446.25001641532555,603.3704059083993,385.036172630015,395.72923975015146,1928.680986949609
800327801,7068,1.01374622384446,0.7378922941908459,0.999902145391918,1.933140916482403,0.29440507670756605,1.0906592973901137,1.638488559967401,1.2551314874465753,1.8601776335576905,2.1093810453648176,1.090732078461619,2.4674133964045852,0.5498044955853745,1.6616517486970572,3.056233542359573
154577469,10486,-1.05125848064934,0.9245583384583534,0.999902145391918,12.204690194198282,33.8876526163968,14.621835102891112,31.154857015756335,33.19920986702645,17.472570750905206,20.44189717676004,6.1739412482342635,16.77074286209692,7.207744772982326,29.175447496955616,16.523961950937803
326484335,9563,-1.21575368114535,0.16952457081467945,0.999902145391918,159.58718289371262,12.166227998656476,4.330206870456397,19.69428141527208,18.889724363612665,19.144362684454073,36.323405357520954,311.8883501444509,6.797693544462808,16.152092694207674,23.55909906071378,16.432027232228315
356600352,12471,1.02064642381421,0.24188808382190236,0.999902145391918,8.480276855490004,15.304078722528327,12.754047715007534,6.071060218638029,26.43880625915618,22.84531474173279,33.91475090238246,22.912312310273528,37.92550443916571,5.436890201692364,17.45080668311421,31.944949213514256
603716372,2837,-1.03896026636544,0.9528336723293306,0.999902145391918,24.15201760496695,25.598853553005362,26.71570347433132,29.9102294919712,8.845567226839915,44.225162439248614,112.85488017082453,129.43058962945338,48.969733934471044,30.26593316576228,46.98536964467178,65.69535940583776
443648623,11304,-1.19695773461205,0.9912407827687745,0.999902145391918,16.174203084400908,20.89147037092,11.960136670082976,24.497919138981594,66.60143300373299,10.066318356493138,46.51500978158552,25.207301846286775,60.03681194649861,13.650088970674505,41.22941813084211,11.379663408228115
994551314,10831,-1.069062999514,0.922178729171853,0.999902145391918,4.0865827460715485,16.839721579732096,24.64286910387863,4.578280827060348,11.23722604084922,15.682425197987563,3.635023115498057,20.002991078888467,9.17790206827735,11.734012607770701,10.107527301851457,21.461925165648843
68429807,11917,-1.24922792307035,0.9983558158661284,0.999902145391918,20.986698021054913,13.23915701662078,53.388868280394966,25.242493033486227,13.628587784059372,22.24839945832828,22.619997382340586,27.237584258285597,26.009120696080757,8.150564993255797,29.270623651920033,27.849231909902738
845495265,13269,-1.04097872543712,0.4070522681839312,0.999902145391918,115.65379456713772,284.0187033326258,90.44033121285247,258.7641263292967,577.6761558131061,156.92593896170354,168.48210568469236,123.74724645399543,130.49000437901555,210.92693884254524,114.35558192399067,334.838558897859
41999329,9848,1.18472341360483,0.15558503247494057,0.999902145391918,13.440162450413276,17.498404529079462,18.642146489345407,17.94064964851801,9.33209924409658,14.30455027673946,11.551293998292932,15.83421262629412,14.284549719086154,27.858035047558264,19.357741587711843,13.8542024160445
70304729,1911,-1.0266593060002,0.5915509170108503,0.999902145391918,29.33424954424935,14.909673174056943,10.372427500520573,24.985785738725262,32.39616304467962,1943.9900442928838,36.856445884229174,9.269080657165876,44.48492385622875,13.683363082762192,71.05669316851748,11.422500666333269
556094178,6033,-0.99873376099055,0.7542604184444278,0.999902145391918,96.57643600442681,90.39300258986314,55.34429761591685,62.38694794360534,788.7465227579712,204.8109583209003,172.29389038207185,218.6561916826593,182.7023888207481,297.4778563272386,354.0653613193884,113.17128169575902
423137268,11537,1.03303628609011,0.5234496664294288,0.999902145391918,36.80790426062948,55.42379569984836,130.192221762239,26.004993852117533,53.75653440473701,32.1367667155864,64.53019566534061,78.24244906388701,80.3089837808075,142.05711607519422,53.288528426588,87.30632416436966
721385296,11704,1.27801153975048,0.9737331479907205,0.999902145391918,20.916122813982955,54.572159411637486,31.017951822354703,31.228659147793078,16.40877411144205,15.457194207111067,26.376732977290644,26.84951869106399,20.97935674010307,12.944861811054743,25.725856989387864,33.51701967864486
581946093,8900,1.05370330561968,0.9492992197552982,0.999902145391918,11.086911285479706,6.04007564060504,3.224635987331438,3.1625692831923615,23.78938672807111,9.862435993150733,19.872619748232875,5.260511738445765,20.453091029617763,10.295003248729728,5.521296032797288,11.906231973928428
216143946,10489,1.04598930200714,0.9104764841946812,0.999902145391918,0.5356518084007349,2.635252912839238,0.6427883726468833,0.44438993332176313,1.2723007272957017,0.5133431410052028,6.214104256645646,0.7718340024919615,7.51672729516339,0.5409073306734237,2.0133123744751846,2.337717579579836
560807340,10541,-1.04118412697649,0.9329148449427327,0.999902145391918,3.0310555258075196,4.346464441667513,6.792531090131872,1.2897158636375752,9.046787767329313,13.05230553887692,3.3681386839257077,3.5480941958565198,5.874067964439644,5.078420091729366,16.281367366024767,12.18448780021775
561717739,3956,1.06067721505202,0.859822083999787,0.999902145391918,8.151690553074225,24.41185532449671,8.68294061768277,4.296965512933954,8.036621914353098,21.97895206639809,15.710996089175785,51.60999698732834,2.964488114390643,5.46044861967742,6.8282901909681035,36.2244257750373
465055687,3356,1.02542213021113,0.9285426584471009,0.999902145391918,31.220552748458022,18.222372919695665,17.028836913326487,20.923610154243697,22.385841924694304,7.6980295901381695,110.07921656454691,42.2107442615937,33.64172036265063,30.08121807390819,81.62894840183043,71.89204955117485
628667675,9217,1.2945696609893,0.8842104830940809,0.999902145391918,11.843922694558415,23.7386917091021,34.73902236504612,38.54142772560221,38.72139305777354,13.449758478052006,33.225971461253316,30.1263559785404,84.87887760610879,28.997792829338326,38.12932947109768,12.8903090178614
449937909,6982,0.99516818342033,0.3953124423963832,0.999902145391918,0.16066782326972648,0.42274547559545417,0.222449149571323,0.20219016008677243,0.7426087937512592,0.8930819488836038,2.0004431637081677,1.0835857568819267,0.5882141520699771,0.19666520201521867,1.9262826640514423,0.3659012225580932
219114699,13933,-1.23742991616776,0.17584105318224363,0.999902145391918,14.533406283588324,44.68699402437417,23.015146092056725,27.27605702050137,58.377328402359886,14.827491786710803,34.362111433282415,22.53908179693776,46.378469969745026,15.348352831258271,32.78300400459424,37.276965186153596
921129950,9399,1.00359271935876,0.3470477459180216,0.999902145391918,3.6020078092979677,12.437957213827856,7.281370493250942,2.4912347248150053,19.506468391959345,6.774750980346105,15.654530705702573,13.289908682742139,11.05116050326777,6.083259501248957,7.634517660111264,22.3566689305298
756903992,3950,1.04649535293636,0.8356687515687156,0.999902145391918,0.7351126982280638,0.6334392122153987,12.874834695500473,2.1663901018452214,1.343797946831778,9.054963912982418,10.923378063425725,2.3772409571187914,2.3414785208468016,12.721066113947739,5.738440663262425,16.204997810759767
354357299,14158,1.02111449056048,0.29007291780586203,0.999902145391918,36.851951838678524,915.9805851350062,20.560648705957355,4.170110074183552,2.8972727366672473,3.5037384201149497,11.319199600170363,223.04673693207158,24.44064811456268,12.361411466426302,13.48518169234865,6.746909455418793
244661277,14468,1.01501741383455,0.37451834368475423,0.999902145391918,4.0066913105079145,21.61896941018095,14.572349360449069,12.018406729709445,8.217566033227529,6.736352491957123,28.643657916648603,10.409738389765604,21.211807067270215,8.368789037962054,10.562647704963483,10.337923139437809
958202609,2416,1.0249981464425,0.7664412591260893,0.999902145391918,1.334092373108939,15.036766191472518,7.219015660432241,5.7729703368991165,45.2083811505799,29.1186073810262,16.662388004692843,5.559297345450527,7.537790432827087,3.937012324266808,22.694737067025567,15.253409386691684
635537152,4507,-1.04281532042776,0.4078697978830445,0.999902145391918,17.218145420480333,44.89664960628217,45.18304385257725,16.88648321831074,11.771973741714998,28.370537788087955,91.25689708893879,23.743801503917055,55.38115219947964,58.895159571476775,74.2564490596271,24.23286873199094
128683469,11555,0.99848809798541,0.13784961230533038,0.999902145391918,27.99472237497576,64.86536129457234,62.44995576769281,28.049038970453488,24.454062599143068,10.833188179207974,18.115959217756,51.0526600124872,11.44780826056492,29.347749835982874,30.96513616528049,77.38842533905162
325284416,6564,1.05369092447814,0.8065239081337244,0.999902145391918,4.06831704847349,40.58789618054399,11.829412654161858,14.333699529679395,47.07344402724667,10.172430225852374,24.862971452051124,12.153876616719483,19.00643342039626,9.683515176698878,12.247537340676207,9.799183732947863
